TOPIC	HIT_ID	WORKER_ID	DOC_ID	TRUTH	LABEL
20508	x0031	worker115	document12588	-1	1
20508	x0031	worker115	document12589	-1	1
20508	x0031	worker13	document12446	-1	1
20508	x0031	worker13	document12586	-1	1
20508	x0031	worker13	document12587	-1	0
20508	x0031	worker13	document12588	-1	1
20508	x0031	worker13	document12589	-1	0
20508	x0031	worker486	document12446	-1	1
20508	x0031	worker486	document12586	-1	0
20508	x0031	worker486	document12587	-1	1
20508	x0031	worker486	document12588	-1	1
20508	x0031	worker486	document12589	-1	0
20508	x0032	worker392	document12525	1	1
20508	x0032	worker392	document12590	-1	1
20508	x0032	worker392	document12591	-1	1
20508	x0032	worker392	document12592	1	1
20508	x0032	worker392	document12593	-1	1
20508	x0032	worker423	document12525	1	0
20508	x0032	worker423	document12590	-1	0
20508	x0032	worker423	document12591	-1	0
20508	x0032	worker423	document12592	1	0
20508	x0032	worker423	document12593	-1	0
20508	x0032	worker435	document12525	1	1
20508	x0032	worker435	document12590	-1	0
20508	x0032	worker435	document12591	-1	0
20508	x0032	worker435	document12592	1	1
20508	x0032	worker435	document12593	-1	1
20508	x0032	worker516	document12525	1	1
20508	x0032	worker516	document12590	-1	0
20508	x0032	worker516	document12591	-1	1
20508	x0032	worker516	document12592	1	1
20508	x0032	worker516	document12593	-1	1
20508	x0032	worker629	document12525	1	1
20508	x0032	worker629	document12590	-1	1
20508	x0032	worker629	document12591	-1	1
20508	x0032	worker629	document12592	1	1
20508	x0032	worker629	document12593	-1	1
20508	x0033	worker205	document12594	-1	1
20508	x0033	worker205	document12595	-1	1
20508	x0033	worker205	document12596	-1	1
20508	x0033	worker205	document12597	-1	1
20508	x0033	worker205	document12598	-1	1
20508	x0033	worker32	document12594	-1	1
20508	x0033	worker32	document12595	-1	1
20508	x0033	worker32	document12596	-1	1
20508	x0033	worker32	document12597	-1	1
20508	x0033	worker32	document12598	-1	0
20508	x0033	worker473	document12594	-1	1
20508	x0033	worker473	document12595	-1	1
20508	x0033	worker473	document12596	-1	1
20508	x0033	worker473	document12597	-1	1
20508	x0033	worker473	document12598	-1	1
20508	x0033	worker491	document12594	-1	1
20508	x0033	worker491	document12595	-1	1
20508	x0033	worker491	document12596	-1	1
20508	x0033	worker491	document12597	-1	1
20508	x0033	worker491	document12598	-1	1
20508	x0033	worker552	document12594	-1	0
20508	x0033	worker552	document12595	-1	0
20508	x0033	worker552	document12596	-1	0
20508	x0033	worker552	document12597	-1	0
20508	x0033	worker552	document12598	-1	0
20508	x0034	worker101	document12599	0	1
20508	x0034	worker101	document12600	-1	1
20508	x0034	worker101	document12601	-1	1
20508	x0034	worker101	document12602	-1	1
20508	x0034	worker101	document12603	-1	1
20508	x0034	worker108	document12599	0	1
20508	x0034	worker108	document12600	-1	1
20508	x0034	worker108	document12601	-1	1
20508	x0034	worker108	document12602	-1	1
20508	x0034	worker108	document12603	-1	1
20508	x0034	worker392	document12599	0	1
20508	x0034	worker392	document12600	-1	1
20508	x0034	worker392	document12601	-1	1
20508	x0034	worker392	document12602	-1	1
20508	x0034	worker392	document12603	-1	1
20508	x0034	worker516	document12599	0	0
20508	x0034	worker516	document12600	-1	1
20508	x0034	worker516	document12601	-1	1
20508	x0034	worker516	document12602	-1	1
20508	x0034	worker516	document12603	-1	1
20508	x0034	worker517	document12599	0	0
20508	x0034	worker517	document12600	-1	1
20508	x0034	worker517	document12601	-1	1
20508	x0034	worker517	document12602	-1	1
20508	x0034	worker517	document12603	-1	1
20508	x0035	worker198	document12604	-1	1
20508	x0035	worker198	document12605	-1	1
20508	x0035	worker198	document12606	0	1
20508	x0035	worker198	document12607	-1	1
20508	x0035	worker589	document12604	-1	1
20508	x0035	worker589	document12605	-1	1
20508	x0035	worker589	document12606	0	0
20508	x0035	worker589	document12607	-1	1
20508	x0035	worker589	document12608	-1	1
20508	x0035	worker622	document12604	-1	1
20508	x0035	worker622	document12605	-1	1
20508	x0035	worker622	document12606	0	0
20508	x0035	worker622	document12607	-1	1
20508	x0036	worker101	document12609	-1	1
20508	x0036	worker101	document12610	0	1
20508	x0036	worker101	document12611	-1	1
20508	x0036	worker101	document12612	-1	1
20508	x0036	worker101	document12613	-1	1
20508	x0036	worker108	document12609	-1	1
20508	x0036	worker108	document12610	0	1
20508	x0036	worker108	document12611	-1	1
20508	x0036	worker108	document12612	-1	1
20508	x0036	worker108	document12613	-1	1
20508	x0036	worker502	document12609	-1	1
20508	x0036	worker502	document12610	0	1
20508	x0036	worker502	document12611	-1	1
20508	x0036	worker502	document12612	-1	1
20508	x0036	worker502	document12613	-1	1
20508	x0037	worker108	document12519	1	1
20508	x0037	worker108	document12614	-1	1
20508	x0037	worker108	document12615	-1	1
20508	x0037	worker108	document12616	-1	1
20508	x0037	worker208	document12519	1	1
20508	x0037	worker208	document12614	-1	1
20508	x0037	worker208	document12615	-1	1
20508	x0037	worker208	document12616	-1	1
20508	x0037	worker208	document12617	-1	1
20508	x0037	worker392	document12519	1	1
20508	x0037	worker392	document12614	-1	1
20508	x0037	worker392	document12615	-1	1
20508	x0037	worker392	document12616	-1	0
20508	x0037	worker392	document12617	-1	1
20508	x0038	worker209	document12476	1	1
20508	x0038	worker209	document12523	-1	0
20508	x0038	worker209	document12618	-1	0
20508	x0038	worker209	document12619	-1	1
20508	x0038	worker209	document12620	1	1
20508	x0038	worker32	document12476	1	0
20508	x0038	worker32	document12523	-1	0
20508	x0038	worker32	document12618	-1	1
20508	x0038	worker32	document12619	-1	0
20508	x0038	worker32	document12620	1	0
20508	x0038	worker363	document12476	1	1
20508	x0038	worker363	document12523	-1	1
20508	x0038	worker363	document12618	-1	1
20508	x0038	worker363	document12619	-1	1
20508	x0038	worker363	document12620	1	1
20508	x0038	worker516	document12476	1	1
20508	x0038	worker516	document12523	-1	0
20508	x0038	worker516	document12618	-1	1
20508	x0038	worker516	document12619	-1	1
20508	x0038	worker516	document12620	1	1
20508	x0038	worker57	document12476	1	1
20508	x0038	worker57	document12523	-1	0
20508	x0038	worker57	document12618	-1	1
20508	x0038	worker57	document12619	-1	1
20508	x0038	worker57	document12620	1	1
20508	x0039	worker101	document12553	1	1
20508	x0039	worker101	document12621	-1	1
20508	x0039	worker101	document12622	-1	1
20508	x0039	worker101	document12623	0	1
20508	x0039	worker101	document12624	1	1
20508	x0039	worker392	document12553	1	1
20508	x0039	worker392	document12621	-1	1
20508	x0039	worker392	document12622	-1	1
20508	x0039	worker392	document12623	0	1
20508	x0039	worker392	document12624	1	1
20508	x0039	worker473	document12553	1	1
20508	x0039	worker473	document12621	-1	1
20508	x0039	worker473	document12622	-1	1
20508	x0039	worker473	document12623	0	0
20508	x0039	worker473	document12624	1	1
20508	x0039	worker516	document12553	1	1
20508	x0039	worker516	document12621	-1	0
20508	x0039	worker516	document12622	-1	1
20508	x0039	worker516	document12623	0	0
20508	x0039	worker516	document12624	1	1
20508	x0039	worker570	document12553	1	1
20508	x0039	worker570	document12621	-1	0
20508	x0039	worker570	document12622	-1	1
20508	x0039	worker570	document12623	0	0
20508	x0039	worker570	document12624	1	1
20508	x0040	worker108	document12456	1	1
20508	x0040	worker108	document12469	-1	1
20508	x0040	worker108	document12514	1	1
20508	x0040	worker108	document12620	1	1
20508	x0040	worker108	document12625	-1	1
20508	x0040	worker392	document12456	1	1
20508	x0040	worker392	document12469	-1	1
20508	x0040	worker392	document12514	1	1
20508	x0040	worker392	document12620	1	1
20508	x0040	worker392	document12625	-1	1
20508	x0040	worker473	document12456	1	1
20508	x0040	worker473	document12469	-1	1
20508	x0040	worker473	document12514	1	1
20508	x0040	worker473	document12620	1	1
20508	x0040	worker473	document12625	-1	1
20508	x0040	worker486	document12456	1	0
20508	x0040	worker486	document12469	-1	0
20508	x0040	worker486	document12514	1	0
20508	x0040	worker486	document12620	1	0
20508	x0040	worker486	document12625	-1	0
20508	x0041	worker108	document12498	0	1
20508	x0041	worker108	document12626	-1	1
20508	x0041	worker108	document12627	-1	1
20508	x0041	worker108	document12628	-1	1
20508	x0041	worker108	document12629	-1	1
20508	x0041	worker516	document12498	0	1
20508	x0041	worker516	document12626	-1	1
20508	x0041	worker516	document12627	-1	1
20508	x0041	worker516	document12628	-1	0
20508	x0041	worker516	document12629	-1	1
20508	x0042	worker152	document12630	1	1
20508	x0042	worker152	document12631	-1	1
20508	x0042	worker152	document12632	-1	0
20508	x0042	worker152	document12633	-1	1
20508	x0042	worker502	document12630	1	1
20508	x0042	worker502	document12631	-1	1
20508	x0042	worker502	document12632	-1	1
20508	x0042	worker502	document12633	-1	1
20508	x0042	worker517	document12630	1	1
20508	x0042	worker517	document12631	-1	1
20508	x0042	worker517	document12632	-1	0
20508	x0042	worker517	document12633	-1	1
20508	x0042	worker630	document12631	-1	1
20508	x0042	worker630	document12632	-1	1
20508	x0042	worker630	document12633	-1	1
20528	x0000	worker326	document12634	-1	0
20528	x0000	worker326	document12635	-1	0
20528	x0000	worker326	document12636	1	0
20528	x0000	worker326	document12637	-1	0
20528	x0000	worker326	document12638	0	0
20528	x0000	worker516	document12634	-1	0
20528	x0000	worker516	document12635	-1	0
20528	x0000	worker516	document12636	1	1
20528	x0000	worker516	document12637	-1	0
20528	x0000	worker516	document12638	0	1
20528	x0000	worker517	document12634	-1	0
20528	x0000	worker517	document12635	-1	0
20528	x0000	worker517	document12636	1	1
20528	x0000	worker517	document12637	-1	1
20528	x0000	worker517	document12638	0	0
20528	x0000	worker597	document12634	-1	0
20528	x0000	worker597	document12635	-1	0
20528	x0000	worker597	document12636	1	0
20528	x0000	worker597	document12637	-1	0
20528	x0000	worker597	document12638	0	0
20528	x0001	worker10	document12639	-1	0
20528	x0001	worker10	document12640	-1	0
20528	x0001	worker10	document12641	-1	0
20528	x0001	worker10	document12642	-1	0
20528	x0001	worker10	document12643	1	1
20528	x0001	worker209	document12639	-1	0
20528	x0001	worker209	document12640	-1	0
20528	x0001	worker209	document12641	-1	1
20528	x0001	worker209	document12642	-1	0
20528	x0001	worker209	document12643	1	1
20528	x0001	worker392	document12639	-1	1
20528	x0001	worker392	document12640	-1	0
20528	x0001	worker392	document12641	-1	1
20528	x0001	worker392	document12642	-1	1
20528	x0001	worker392	document12643	1	1
20528	x0002	worker101	document12644	-1	1
20528	x0002	worker101	document12645	-1	1
20528	x0002	worker101	document12646	-1	1
20528	x0002	worker101	document12647	1	1
20528	x0002	worker108	document12644	-1	1
20528	x0002	worker108	document12645	-1	1
20528	x0002	worker108	document12646	-1	1
20528	x0002	worker208	document12644	-1	0
20528	x0002	worker208	document12645	-1	1
20528	x0002	worker208	document12646	-1	1
20528	x0002	worker208	document12647	1	0
20528	x0002	worker392	document12644	-1	1
20528	x0002	worker392	document12645	-1	0
20528	x0002	worker392	document12646	-1	1
20528	x0002	worker392	document12647	1	1
20528	x0002	worker486	document12644	-1	0
20528	x0002	worker486	document12645	-1	0
20528	x0002	worker486	document12646	-1	1
20528	x0002	worker486	document12647	1	0
20528	x0003	worker115	document12648	-1	1
20528	x0003	worker115	document12650	-1	1
20528	x0003	worker115	document12651	0	1
20528	x0003	worker115	document12652	-1	1
20528	x0003	worker330	document12648	-1	0
20528	x0003	worker330	document12649	0	0
20528	x0003	worker330	document12650	-1	0
20528	x0003	worker330	document12651	0	0
20528	x0003	worker330	document12652	-1	0
20528	x0003	worker516	document12648	-1	0
20528	x0003	worker516	document12649	0	0
20528	x0003	worker516	document12650	-1	0
20528	x0003	worker516	document12651	0	0
20528	x0003	worker516	document12652	-1	0
20528	x0003	worker597	document12649	0	0
20528	x0003	worker597	document12650	-1	0
20528	x0003	worker597	document12651	0	0
20528	x0003	worker597	document12652	-1	0
20528	x0004	worker108	document12653	-1	1
20528	x0004	worker108	document12654	-1	1
20528	x0004	worker108	document12655	-1	1
20528	x0004	worker108	document12656	-1	1
20528	x0004	worker13	document12653	-1	0
20528	x0004	worker13	document12654	-1	0
20528	x0004	worker13	document12655	-1	0
20528	x0004	worker13	document12656	-1	0
20528	x0004	worker392	document12653	-1	1
20528	x0004	worker392	document12654	-1	1
20528	x0004	worker392	document12655	-1	1
20528	x0004	worker392	document12656	-1	1
20528	x0004	worker502	document12653	-1	0
20528	x0004	worker593	document12653	-1	0
20528	x0004	worker593	document12654	-1	0
20528	x0004	worker593	document12655	-1	0
20528	x0004	worker593	document12656	-1	0
20528	x0005	worker101	document12657	-1	1
20528	x0005	worker101	document12658	-1	1
20528	x0005	worker101	document12659	-1	1
20528	x0005	worker101	document12660	-1	1
20528	x0005	worker205	document12657	-1	0
20528	x0005	worker205	document12658	-1	1
20528	x0005	worker205	document12659	-1	0
20528	x0005	worker205	document12660	-1	1
20528	x0005	worker392	document12657	-1	1
20528	x0005	worker392	document12658	-1	1
20528	x0005	worker392	document12659	-1	1
20528	x0005	worker392	document12660	-1	1
20528	x0005	worker473	document12657	-1	1
20528	x0005	worker473	document12659	-1	1
20528	x0005	worker473	document12660	-1	1
20528	x0006	worker305	document12661	-1	0
20528	x0006	worker305	document12662	-1	0
20528	x0006	worker305	document12663	-1	0
20528	x0006	worker305	document12664	-1	0
20528	x0006	worker473	document12661	-1	1
20528	x0006	worker473	document12662	-1	0
20528	x0006	worker473	document12663	-1	1
20528	x0006	worker473	document12664	-1	0
20528	x0006	worker593	document12661	-1	0
20528	x0006	worker593	document12662	-1	0
20528	x0006	worker593	document12663	-1	1
20528	x0006	worker593	document12664	-1	0
20528	x0007	worker1	document12665	-1	0
20528	x0007	worker1	document12666	-1	1
20528	x0007	worker1	document12667	0	0
20528	x0007	worker1	document12668	-1	0
20528	x0007	worker1	document12669	-1	1
20528	x0007	worker205	document12665	-1	0
20528	x0007	worker205	document12666	-1	0
20528	x0007	worker205	document12667	0	1
20528	x0007	worker205	document12668	-1	0
20528	x0007	worker205	document12669	-1	0
20528	x0007	worker491	document12665	-1	0
20528	x0007	worker491	document12666	-1	0
20528	x0007	worker491	document12667	0	1
20528	x0007	worker491	document12668	-1	0
20528	x0007	worker491	document12669	-1	0
20528	x0007	worker502	document12665	-1	0
20528	x0007	worker502	document12666	-1	0
20528	x0007	worker502	document12667	0	0
20528	x0007	worker502	document12668	-1	1
20528	x0007	worker502	document12669	-1	1
20528	x0007	worker631	document12665	-1	1
20528	x0007	worker631	document12666	-1	0
20528	x0007	worker631	document12667	0	0
20528	x0007	worker631	document12668	-1	1
20528	x0007	worker631	document12669	-1	1
20528	x0008	worker101	document12670	-1	1
20528	x0008	worker101	document12671	-1	1
20528	x0008	worker101	document12672	-1	1
20528	x0008	worker101	document12673	-1	1
20528	x0008	worker208	document12670	-1	0
20528	x0008	worker208	document12671	-1	1
20528	x0008	worker208	document12672	-1	1
20528	x0008	worker208	document12673	-1	0
20528	x0008	worker455	document12670	-1	0
20528	x0008	worker455	document12671	-1	0
20528	x0008	worker455	document12672	-1	0
20528	x0008	worker455	document12673	-1	0
20528	x0008	worker544	document12670	-1	0
20528	x0008	worker544	document12671	-1	0
20528	x0008	worker544	document12672	-1	0
20528	x0008	worker544	document12673	-1	0
20528	x0009	worker238	document12641	-1	1
20528	x0009	worker238	document12674	-1	0
20528	x0009	worker238	document12675	-1	0
20528	x0009	worker238	document12676	-1	0
20528	x0009	worker238	document12677	-1	0
20528	x0009	worker502	document12641	-1	1
20528	x0009	worker502	document12674	-1	1
20528	x0009	worker502	document12675	-1	0
20528	x0009	worker502	document12676	-1	0
20528	x0009	worker502	document12677	-1	0
20528	x0009	worker516	document12641	-1	1
20528	x0009	worker516	document12674	-1	0
20528	x0009	worker516	document12675	-1	1
20528	x0009	worker516	document12676	-1	1
20528	x0009	worker516	document12677	-1	0
20528	x0010	worker115	document12679	-1	1
20528	x0010	worker115	document12680	-1	1
20528	x0010	worker115	document12681	-1	1
20528	x0010	worker115	document12682	-1	0
20528	x0010	worker152	document12678	-1	0
20528	x0010	worker152	document12679	-1	1
20528	x0010	worker152	document12680	-1	0
20528	x0010	worker152	document12681	-1	0
20528	x0010	worker152	document12682	-1	0
20528	x0010	worker502	document12678	-1	0
20528	x0010	worker502	document12679	-1	1
20528	x0010	worker502	document12680	-1	1
20528	x0010	worker502	document12681	-1	1
20528	x0010	worker502	document12682	-1	0
20528	x0010	worker632	document12678	-1	0
20528	x0010	worker632	document12679	-1	0
20528	x0010	worker632	document12680	-1	0
20528	x0010	worker632	document12681	-1	0
20528	x0010	worker632	document12682	-1	0
20528	x0011	worker208	document12683	-1	0
20528	x0011	worker208	document12684	-1	0
20528	x0011	worker208	document12685	-1	0
20528	x0011	worker208	document12686	-1	0
20528	x0011	worker392	document12683	-1	1
20528	x0011	worker392	document12684	-1	1
20528	x0011	worker392	document12685	-1	1
20528	x0011	worker486	document12683	-1	0
20528	x0011	worker486	document12684	-1	0
20528	x0011	worker486	document12685	-1	0
20528	x0011	worker516	document12683	-1	1
20528	x0011	worker516	document12684	-1	1
20528	x0011	worker516	document12685	-1	1
20528	x0011	worker516	document12686	-1	0
20528	x0011	worker76	document12683	-1	0
20528	x0011	worker76	document12684	-1	0
20528	x0011	worker76	document12685	-1	0
20528	x0011	worker76	document12686	-1	0
20528	x0012	worker101	document12638	0	1
20528	x0012	worker101	document12687	-1	1
20528	x0012	worker101	document12688	-1	1
20528	x0012	worker101	document12689	-1	1
20528	x0012	worker101	document12690	-1	1
20528	x0012	worker108	document12638	0	1
20528	x0012	worker108	document12687	-1	1
20528	x0012	worker108	document12688	-1	1
20528	x0012	worker108	document12689	-1	1
20528	x0012	worker108	document12690	-1	1
20528	x0012	worker13	document12638	0	1
20528	x0012	worker13	document12687	-1	0
20528	x0012	worker13	document12688	-1	1
20528	x0012	worker13	document12689	-1	0
20528	x0012	worker13	document12690	-1	0
20528	x0012	worker392	document12638	0	1
20528	x0012	worker392	document12687	-1	1
20528	x0012	worker392	document12688	-1	1
20528	x0012	worker392	document12689	-1	0
20528	x0012	worker392	document12690	-1	1
20528	x0012	worker513	document12638	0	0
20528	x0012	worker513	document12687	-1	0
20528	x0012	worker513	document12688	-1	0
20528	x0012	worker513	document12689	-1	0
20528	x0012	worker513	document12690	-1	0
20528	x0013	worker208	document12647	1	0
20528	x0013	worker208	document12691	-1	0
20528	x0013	worker208	document12692	-1	0
20528	x0013	worker208	document12693	-1	0
20528	x0013	worker208	document12694	0	0
20528	x0013	worker392	document12647	1	1
20528	x0013	worker392	document12691	-1	1
20528	x0013	worker392	document12692	-1	1
20528	x0013	worker392	document12693	-1	1
20528	x0013	worker392	document12694	0	1
20528	x0013	worker516	document12647	1	1
20528	x0013	worker516	document12691	-1	0
20528	x0013	worker516	document12692	-1	0
20528	x0013	worker516	document12693	-1	0
20528	x0013	worker516	document12694	0	0
20528	x0013	worker527	document12647	1	0
20528	x0013	worker527	document12691	-1	0
20528	x0013	worker527	document12692	-1	0
20528	x0013	worker527	document12693	-1	0
20528	x0013	worker527	document12694	0	0
20528	x0013	worker544	document12647	1	0
20528	x0013	worker544	document12691	-1	0
20528	x0013	worker544	document12692	-1	0
20528	x0013	worker544	document12693	-1	0
20528	x0013	worker544	document12694	0	0
20528	x0014	worker294	document12695	-1	0
20528	x0014	worker294	document12696	1	0
20528	x0014	worker294	document12697	-1	0
20528	x0014	worker294	document12698	-1	0
20528	x0014	worker330	document12695	-1	0
20528	x0014	worker330	document12696	1	0
20528	x0014	worker330	document12697	-1	0
20528	x0014	worker330	document12698	-1	0
20528	x0014	worker540	document12695	-1	0
20528	x0014	worker540	document12696	1	0
20528	x0014	worker540	document12697	-1	0
20528	x0014	worker540	document12698	-1	0
20528	x0014	worker541	document12696	1	1
20528	x0014	worker541	document12697	-1	1
20528	x0014	worker541	document12698	-1	1
20528	x0015	worker108	document12697	-1	1
20528	x0015	worker108	document12699	-1	1
20528	x0015	worker108	document12700	-1	1
20528	x0015	worker108	document12701	-1	1
20528	x0015	worker108	document12702	-1	1
20528	x0015	worker357	document12697	-1	0
20528	x0015	worker357	document12699	-1	1
20528	x0015	worker357	document12700	-1	1
20528	x0015	worker357	document12701	-1	1
20528	x0015	worker357	document12702	-1	1
20528	x0015	worker392	document12697	-1	1
20528	x0015	worker392	document12699	-1	1
20528	x0015	worker392	document12700	-1	0
20528	x0015	worker392	document12701	-1	1
20528	x0015	worker392	document12702	-1	1
20528	x0015	worker502	document12697	-1	0
20528	x0015	worker502	document12699	-1	0
20528	x0015	worker502	document12700	-1	0
20528	x0015	worker502	document12701	-1	0
20528	x0015	worker502	document12702	-1	1
20528	x0015	worker516	document12697	-1	0
20528	x0015	worker516	document12699	-1	0
20528	x0015	worker516	document12700	-1	0
20528	x0015	worker516	document12701	-1	0
20528	x0015	worker516	document12702	-1	1
20528	x0016	worker101	document12636	1	1
20528	x0016	worker101	document12703	-1	1
20528	x0016	worker101	document12704	-1	1
20528	x0016	worker101	document12705	-1	1
20528	x0016	worker305	document12636	1	1
20528	x0016	worker305	document12703	-1	0
20528	x0016	worker305	document12704	-1	0
20528	x0016	worker305	document12705	-1	0
20528	x0016	worker621	document12636	1	1
20528	x0016	worker621	document12703	-1	0
20528	x0016	worker621	document12704	-1	0
20528	x0016	worker621	document12705	-1	0
20528	x0017	worker101	document12706	-1	1
20528	x0017	worker101	document12707	-1	1
20528	x0017	worker101	document12708	-1	1
20528	x0017	worker101	document12709	-1	1
20528	x0017	worker208	document12706	-1	0
20528	x0017	worker208	document12707	-1	0
20528	x0017	worker208	document12708	-1	0
20528	x0017	worker208	document12709	-1	0
20528	x0017	worker392	document12706	-1	1
20528	x0017	worker392	document12707	-1	1
20528	x0017	worker392	document12708	-1	0
20528	x0017	worker392	document12709	-1	1
20528	x0017	worker495	document12706	-1	0
20528	x0017	worker495	document12707	-1	0
20528	x0017	worker495	document12708	-1	0
20528	x0017	worker495	document12709	-1	0
20528	x0017	worker593	document12706	-1	0
20528	x0017	worker593	document12707	-1	0
20528	x0017	worker593	document12708	-1	0
20528	x0017	worker593	document12709	-1	0
20528	x0018	worker101	document12710	-1	1
20528	x0018	worker101	document12711	-1	1
20528	x0018	worker101	document12712	-1	1
20528	x0018	worker101	document12713	-1	1
20528	x0018	worker108	document12710	-1	1
20528	x0018	worker108	document12711	-1	1
20528	x0018	worker108	document12712	-1	1
20528	x0018	worker108	document12713	-1	1
20528	x0018	worker305	document12710	-1	0
20528	x0018	worker305	document12711	-1	0
20528	x0018	worker305	document12712	-1	0
20528	x0018	worker305	document12713	-1	0
20528	x0018	worker455	document12710	-1	0
20528	x0018	worker455	document12711	-1	0
20528	x0018	worker455	document12712	-1	0
20528	x0018	worker455	document12713	-1	0
20528	x0018	worker502	document12710	-1	0
20528	x0018	worker502	document12711	-1	1
20528	x0018	worker502	document12712	-1	0
20528	x0018	worker502	document12713	-1	0
20528	x0019	worker305	document12714	-1	0
20528	x0019	worker305	document12715	-1	0
20528	x0019	worker305	document12716	-1	0
20528	x0019	worker305	document12717	-1	0
20528	x0019	worker392	document12714	-1	1
20528	x0019	worker392	document12715	-1	1
20528	x0019	worker392	document12716	-1	1
20528	x0019	worker392	document12717	-1	0
20528	x0019	worker516	document12714	-1	1
20528	x0019	worker516	document12715	-1	0
20528	x0019	worker516	document12716	-1	0
20528	x0019	worker516	document12717	-1	0
20528	x0020	worker101	document12718	-1	1
20528	x0020	worker101	document12719	-1	1
20528	x0020	worker101	document12720	-1	1
20528	x0020	worker101	document12721	-1	1
20528	x0020	worker101	document12722	-1	1
20528	x0020	worker208	document12718	-1	1
20528	x0020	worker208	document12719	-1	0
20528	x0020	worker208	document12720	-1	0
20528	x0020	worker208	document12721	-1	0
20528	x0020	worker208	document12722	-1	0
20528	x0020	worker392	document12718	-1	1
20528	x0020	worker392	document12719	-1	1
20528	x0020	worker392	document12720	-1	0
20528	x0020	worker392	document12721	-1	1
20528	x0020	worker392	document12722	-1	1
20528	x0020	worker502	document12718	-1	0
20528	x0020	worker502	document12720	-1	0
20528	x0020	worker502	document12721	-1	0
20528	x0020	worker502	document12722	-1	1
20528	x0020	worker516	document12718	-1	0
20528	x0020	worker516	document12719	-1	0
20528	x0020	worker516	document12720	-1	0
20528	x0020	worker516	document12721	-1	0
20528	x0020	worker516	document12722	-1	1
20528	x0021	worker101	document12723	-1	1
20528	x0021	worker101	document12724	-1	1
20528	x0021	worker101	document12725	-1	1
20528	x0021	worker101	document12726	-1	1
20528	x0021	worker137	document12723	-1	0
20528	x0021	worker137	document12724	-1	0
20528	x0021	worker137	document12725	-1	0
20528	x0021	worker147	document12723	-1	0
20528	x0021	worker147	document12724	-1	0
20528	x0021	worker486	document12723	-1	0
20528	x0021	worker486	document12724	-1	0
20528	x0021	worker486	document12725	-1	0
20528	x0021	worker486	document12726	-1	0
20528	x0022	worker357	document12718	-1	1
20528	x0022	worker357	document12727	0	1
20528	x0022	worker357	document12728	-1	1
20528	x0022	worker357	document12729	-1	1
20528	x0022	worker357	document12730	-1	1
20528	x0022	worker459	document12718	-1	0
20528	x0022	worker459	document12727	0	0
20528	x0022	worker459	document12728	-1	0
20528	x0022	worker459	document12729	-1	0
20528	x0022	worker516	document12718	-1	0
20528	x0022	worker516	document12727	0	0
20528	x0022	worker516	document12728	-1	0
20528	x0022	worker516	document12729	-1	0
20528	x0022	worker516	document12730	-1	0
20528	x0022	worker633	document12718	-1	1
20528	x0022	worker633	document12727	0	0
20528	x0022	worker633	document12728	-1	1
20528	x0022	worker633	document12729	-1	1
20528	x0022	worker633	document12730	-1	1
20528	x0023	worker44	document12731	-1	1
20528	x0023	worker44	document12732	-1	0
20528	x0023	worker44	document12733	-1	0
20528	x0023	worker44	document12734	-1	1
20528	x0023	worker44	document12735	0	0
20528	x0023	worker502	document12731	-1	0
20528	x0023	worker502	document12732	-1	0
20528	x0023	worker502	document12733	-1	0
20528	x0023	worker502	document12734	-1	1
20528	x0023	worker516	document12731	-1	0
20528	x0023	worker516	document12732	-1	0
20528	x0023	worker516	document12733	-1	0
20528	x0023	worker516	document12734	-1	1
20528	x0023	worker613	document12731	-1	0
20528	x0023	worker613	document12732	-1	0
20528	x0023	worker613	document12733	-1	1
20528	x0024	worker101	document12736	-1	1
20528	x0024	worker101	document12737	-1	1
20528	x0024	worker101	document12738	-1	1
20528	x0024	worker101	document12739	-1	1
20528	x0024	worker392	document12736	-1	1
20528	x0024	worker392	document12737	-1	1
20528	x0024	worker392	document12738	-1	1
20528	x0024	worker392	document12739	-1	1
20528	x0024	worker473	document12736	-1	0
20528	x0024	worker473	document12737	-1	0
20528	x0024	worker473	document12738	-1	0
20528	x0024	worker473	document12739	-1	0
20528	x0024	worker502	document12736	-1	0
20528	x0024	worker502	document12737	-1	0
20528	x0024	worker502	document12738	-1	1
20528	x0024	worker502	document12739	-1	1
20528	x0025	worker101	document12651	0	1
20528	x0025	worker101	document12740	-1	1
20528	x0025	worker101	document12741	-1	1
20528	x0025	worker101	document12742	-1	1
20528	x0025	worker101	document12743	-1	1
20528	x0025	worker1	document12651	0	0
20528	x0025	worker1	document12740	-1	0
20528	x0025	worker1	document12741	-1	0
20528	x0025	worker1	document12742	-1	0
20528	x0025	worker1	document12743	-1	0
20528	x0025	worker294	document12651	0	0
20528	x0025	worker294	document12740	-1	1
20528	x0025	worker294	document12741	-1	0
20528	x0025	worker294	document12742	-1	0
20528	x0025	worker294	document12743	-1	0
20528	x0025	worker473	document12651	0	0
20528	x0025	worker473	document12740	-1	1
20528	x0025	worker473	document12741	-1	0
20528	x0025	worker473	document12742	-1	0
20528	x0025	worker473	document12743	-1	0
20528	x0025	worker634	document12651	0	0
20528	x0025	worker634	document12740	-1	1
20528	x0025	worker634	document12741	-1	0
20528	x0025	worker634	document12742	-1	0
20528	x0025	worker634	document12743	-1	0
20528	x0026	worker108	document12744	-1	1
20528	x0026	worker108	document12745	-1	1
20528	x0026	worker108	document12746	-1	1
20528	x0026	worker108	document12747	-1	1
